,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1705,306.0,,,,,,,,,,,,,,,
1706,363.0,,,,,,,,,,,,,,,
1707,160.0,214.0,241.0,,,,,,,,,,,,,
1708,262.0,,,,,,,,,,,,,,,
1709,80.0,,,,,,,,,,,,,,,
1710,80.0,,,,,,,,,,,,,,,
1711,133.0,,,,,,,,,,,,,,,
1712,14.0,,,,,,,,,,,,,,,
1713,80.0,,,,,,,,,,,,,,,
1714,80.0,,,,,,,,,,,,,,,
1715,80.0,,,,,,,,,,,,,,,
1716,80.0,,,,,,,,,,,,,,,
1717,80.0,,,,,,,,,,,,,,,
1718,80.0,,,,,,,,,,,,,,,
1719,80.0,,,,,,,,,,,,,,,
1720,126.0,222.0,,,,,,,,,,,,,,
1721,130.0,,,,,,,,,,,,,,,
1722,14.0,,,,,,,,,,,,,,,
1723,80.0,222.0,,,,,,,,,,,,,,
1724,80.0,283.0,371.0,,,,,,,,,,,,,
1725,206.0,,,,,,,,,,,,,,,
1726,375.0,,,,,,,,,,,,,,,
1727,80.0,,,,,,,,,,,,,,,
1728,14.0,,,,,,,,,,,,,,,
1729,14.0,,,,,,,,,,,,,,,
1730,274.0,,,,,,,,,,,,,,,
1731,80.0,,,,,,,,,,,,,,,
1732,367.0,,,,,,,,,,,,,,,
1733,314.0,,,,,,,,,,,,,,,
1734,328.0,,,,,,,,,,,,,,,
1735,299.0,,,,,,,,,,,,,,,
1736,80.0,222.0,,,,,,,,,,,,,,
1737,245.0,308.0,328.0,363.0,,,,,,,,,,,,
1738,217.0,312.0,,,,,,,,,,,,,,
1739,367.0,,,,,,,,,,,,,,,
1740,229.0,290.0,376.0,,,,,,,,,,,,,
1741,206.0,,,,,,,,,,,,,,,
1742,359.0,,,,,,,,,,,,,,,
1743,147.0,348.0,,,,,,,,,,,,,,
1744,247.0,,,,,,,,,,,,,,,
1745,236.0,,,,,,,,,,,,,,,
1746,252.0,,,,,,,,,,,,,,,
1747,195.0,,,,,,,,,,,,,,,
1748,376.0,,,,,,,,,,,,,,,
1749,274.0,,,,,,,,,,,,,,,
1750,208.0,372.0,,,,,,,,,,,,,,
1751,57.0,,,,,,,,,,,,,,,
1752,375.0,,,,,,,,,,,,,,,
1753,289.0,312.0,353.0,,,,,,,,,,,,,
1754,29.0,,,,,,,,,,,,,,,
1755,348.0,367.0,376.0,,,,,,,,,,,,,
1756,375.0,,,,,,,,,,,,,,,
1757,14.0,,,,,,,,,,,,,,,
1758,198.0,,,,,,,,,,,,,,,
1759,377.0,,,,,,,,,,,,,,,
1760,299.0,,,,,,,,,,,,,,,
1761,357.0,,,,,,,,,,,,,,,
1762,206.0,208.0,278.0,299.0,367.0,,,,,,,,,,,
1763,14.0,,,,,,,,,,,,,,,
1764,312.0,,,,,,,,,,,,,,,
1765,325.0,,,,,,,,,,,,,,,
1766,367.0,,,,,,,,,,,,,,,
1767,314.0,376.0,,,,,,,,,,,,,,
1768,208.0,349.0,,,,,,,,,,,,,,
1769,257.0,,,,,,,,,,,,,,,
1770,372.0,,,,,,,,,,,,,,,
1771,208.0,267.0,299.0,367.0,,,,,,,,,,,,
1772,144.0,,,,,,,,,,,,,,,
1773,328.0,367.0,,,,,,,,,,,,,,
1774,156.0,208.0,,,,,,,,,,,,,,
1775,367.0,,,,,,,,,,,,,,,
1776,115.0,,,,,,,,,,,,,,,
1777,367.0,376.0,,,,,,,,,,,,,,
1778,328.0,,,,,,,,,,,,,,,
1779,299.0,,,,,,,,,,,,,,,
1780,331.0,,,,,,,,,,,,,,,
1781,208.0,367.0,,,,,,,,,,,,,,
1782,349.0,,,,,,,,,,,,,,,
1783,367.0,,,,,,,,,,,,,,,
1784,208.0,367.0,,,,,,,,,,,,,,
1785,367.0,,,,,,,,,,,,,,,
1786,312.0,,,,,,,,,,,,,,,
1787,290.0,,,,,,,,,,,,,,,
1788,278.0,299.0,376.0,,,,,,,,,,,,,
1789,195.0,,,,,,,,,,,,,,,
1790,276.0,,,,,,,,,,,,,,,
1791,57.0,257.0,372.0,,,,,,,,,,,,,
1792,259.0,,,,,,,,,,,,,,,
1793,376.0,,,,,,,,,,,,,,,
1794,158.0,,,,,,,,,,,,,,,
1795,27.0,,,,,,,,,,,,,,,
1796,305.0,,,,,,,,,,,,,,,
1797,367.0,,,,,,,,,,,,,,,
1798,237.0,,,,,,,,,,,,,,,
1799,299.0,367.0,,,,,,,,,,,,,,
1800,208.0,,,,,,,,,,,,,,,
1801,299.0,,,,,,,,,,,,,,,
1802,349.0,367.0,,,,,,,,,,,,,,
1803,367.0,,,,,,,,,,,,,,,
1804,137.0,,,,,,,,,,,,,,,
1805,137.0,,,,,,,,,,,,,,,
1806,372.0,,,,,,,,,,,,,,,
1807,372.0,,,,,,,,,,,,,,,
1808,314.0,376.0,,,,,,,,,,,,,,
1809,312.0,,,,,,,,,,,,,,,
1810,352.0,,,,,,,,,,,,,,,
1811,373.0,,,,,,,,,,,,,,,
1812,331.0,,,,,,,,,,,,,,,
1813,325.0,,,,,,,,,,,,,,,
1814,147.0,,,,,,,,,,,,,,,
1815,349.0,,,,,,,,,,,,,,,
1816,165.0,,,,,,,,,,,,,,,
1817,299.0,,,,,,,,,,,,,,,
1818,323.0,363.0,,,,,,,,,,,,,,
1819,389.0,,,,,,,,,,,,,,,
1820,197.0,,,,,,,,,,,,,,,
1821,197.0,,,,,,,,,,,,,,,
1822,197.0,,,,,,,,,,,,,,,
1823,197.0,,,,,,,,,,,,,,,
1824,197.0,,,,,,,,,,,,,,,
1825,197.0,,,,,,,,,,,,,,,
1826,197.0,,,,,,,,,,,,,,,
1827,197.0,,,,,,,,,,,,,,,
1828,197.0,,,,,,,,,,,,,,,
1829,197.0,,,,,,,,,,,,,,,
1830,197.0,,,,,,,,,,,,,,,
1831,312.0,,,,,,,,,,,,,,,
1832,210.0,,,,,,,,,,,,,,,
1833,330.0,,,,,,,,,,,,,,,
1834,330.0,,,,,,,,,,,,,,,
1835,126.0,,,,,,,,,,,,,,,
1836,29.0,266.0,283.0,,,,,,,,,,,,,
1837,175.0,,,,,,,,,,,,,,,
1838,212.0,290.0,,,,,,,,,,,,,,
1839,147.0,344.0,,,,,,,,,,,,,,
1840,27.0,,,,,,,,,,,,,,,
1841,179.0,386.0,,,,,,,,,,,,,,
1842,303.0,339.0,,,,,,,,,,,,,,
1843,254.0,,,,,,,,,,,,,,,
1844,254.0,328.0,363.0,,,,,,,,,,,,,
1845,290.0,,,,,,,,,,,,,,,
1846,266.0,,,,,,,,,,,,,,,
1847,193.0,,,,,,,,,,,,,,,
1848,330.0,,,,,,,,,,,,,,,
1849,222.0,,,,,,,,,,,,,,,
1850,306.0,,,,,,,,,,,,,,,
1851,246.0,274.0,,,,,,,,,,,,,,
1852,246.0,,,,,,,,,,,,,,,
1853,236.0,,,,,,,,,,,,,,,
1854,345.0,,,,,,,,,,,,,,,
1855,346.0,,,,,,,,,,,,,,,
1856,348.0,,,,,,,,,,,,,,,
1857,345.0,,,,,,,,,,,,,,,
1858,202.0,,,,,,,,,,,,,,,
1859,363.0,,,,,,,,,,,,,,,
1860,363.0,,,,,,,,,,,,,,,
1861,202.0,,,,,,,,,,,,,,,
1862,202.0,,,,,,,,,,,,,,,
1863,208.0,257.0,267.0,367.0,372.0,,,,,,,,,,,
1864,348.0,,,,,,,,,,,,,,,
1865,353.0,,,,,,,,,,,,,,,
1866,367.0,383.0,,,,,,,,,,,,,,
1867,262.0,,,,,,,,,,,,,,,
1868,29.0,,,,,,,,,,,,,,,
1869,306.0,,,,,,,,,,,,,,,
1870,170.0,,,,,,,,,,,,,,,
1871,308.0,,,,,,,,,,,,,,,
1872,126.0,367.0,,,,,,,,,,,,,,
1873,27.0,,,,,,,,,,,,,,,
1874,185.0,,,,,,,,,,,,,,,
1875,348.0,,,,,,,,,,,,,,,
1876,253.0,261.0,325.0,363.0,,,,,,,,,,,,
1877,86.0,345.0,,,,,,,,,,,,,,
1878,149.0,,,,,,,,,,,,,,,
1879,126.0,348.0,,,,,,,,,,,,,,
1880,88.0,,,,,,,,,,,,,,,
1881,290.0,348.0,,,,,,,,,,,,,,
1882,348.0,,,,,,,,,,,,,,,
1883,328.0,,,,,,,,,,,,,,,
1884,236.0,274.0,,,,,,,,,,,,,,
1885,367.0,,,,,,,,,,,,,,,
1886,274.0,283.0,,,,,,,,,,,,,,
1887,274.0,290.0,371.0,383.0,,,,,,,,,,,,
1888,328.0,,,,,,,,,,,,,,,
1889,67.0,,,,,,,,,,,,,,,
1890,299.0,,,,,,,,,,,,,,,
1891,271.0,,,,,,,,,,,,,,,
1892,363.0,,,,,,,,,,,,,,,
1893,348.0,,,,,,,,,,,,,,,
1894,274.0,,,,,,,,,,,,,,,
1895,376.0,,,,,,,,,,,,,,,
1896,266.0,,,,,,,,,,,,,,,
1897,274.0,,,,,,,,,,,,,,,
1898,325.0,,,,,,,,,,,,,,,
1899,389.0,,,,,,,,,,,,,,,
1900,79.0,,,,,,,,,,,,,,,
1901,141.0,274.0,389.0,,,,,,,,,,,,,
1902,34.0,,,,,,,,,,,,,,,
1903,274.0,,,,,,,,,,,,,,,
1904,245.0,,,,,,,,,,,,,,,
1905,389.0,,,,,,,,,,,,,,,
1906,207.0,,,,,,,,,,,,,,,
1907,308.0,,,,,,,,,,,,,,,
1908,290.0,348.0,,,,,,,,,,,,,,
1909,241.0,286.0,,,,,,,,,,,,,,
1910,164.0,363.0,,,,,,,,,,,,,,
1911,376.0,,,,,,,,,,,,,,,
1912,196.0,,,,,,,,,,,,,,,
1913,170.0,,,,,,,,,,,,,,,
1914,348.0,,,,,,,,,,,,,,,
1915,389.0,,,,,,,,,,,,,,,
1916,293.0,,,,,,,,,,,,,,,
1917,348.0,,,,,,,,,,,,,,,
1918,367.0,,,,,,,,,,,,,,,
1919,86.0,345.0,,,,,,,,,,,,,,
1920,276.0,346.0,367.0,,,,,,,,,,,,,
1921,363.0,,,,,,,,,,,,,,,
1922,262.0,,,,,,,,,,,,,,,
1923,329.0,,,,,,,,,,,,,,,
1924,283.0,,,,,,,,,,,,,,,
1925,303.0,308.0,,,,,,,,,,,,,,
1926,274.0,,,,,,,,,,,,,,,
1927,236.0,,,,,,,,,,,,,,,
1928,283.0,,,,,,,,,,,,,,,
1929,369.0,,,,,,,,,,,,,,,
1930,253.0,274.0,,,,,,,,,,,,,,
1931,389.0,,,,,,,,,,,,,,,
1932,274.0,389.0,,,,,,,,,,,,,,
1933,308.0,,,,,,,,,,,,,,,
1934,236.0,,,,,,,,,,,,,,,
1935,348.0,,,,,,,,,,,,,,,
1936,236.0,,,,,,,,,,,,,,,
1937,202.0,236.0,,,,,,,,,,,,,,
1938,299.0,,,,,,,,,,,,,,,
1939,262.0,,,,,,,,,,,,,,,
1940,151.0,,,,,,,,,,,,,,,
1941,389.0,,,,,,,,,,,,,,,
1942,206.0,,,,,,,,,,,,,,,
1943,262.0,,,,,,,,,,,,,,,
1944,232.0,,,,,,,,,,,,,,,
1945,389.0,,,,,,,,,,,,,,,
1946,274.0,363.0,,,,,,,,,,,,,,
1947,202.0,,,,,,,,,,,,,,,
1948,202.0,266.0,299.0,,,,,,,,,,,,,
1949,207.0,,,,,,,,,,,,,,,
1950,308.0,,,,,,,,,,,,,,,
1951,308.0,,,,,,,,,,,,,,,
1952,266.0,,,,,,,,,,,,,,,
1953,274.0,,,,,,,,,,,,,,,
1954,241.0,286.0,,,,,,,,,,,,,,
1955,210.0,,,,,,,,,,,,,,,
1956,299.0,,,,,,,,,,,,,,,
1957,348.0,,,,,,,,,,,,,,,
1958,353.0,367.0,,,,,,,,,,,,,,
1959,286.0,,,,,,,,,,,,,,,
1960,367.0,,,,,,,,,,,,,,,
1961,276.0,346.0,367.0,,,,,,,,,,,,,
1962,363.0,,,,,,,,,,,,,,,
1963,274.0,348.0,,,,,,,,,,,,,,
1964,274.0,348.0,,,,,,,,,,,,,,
1965,274.0,,,,,,,,,,,,,,,
1966,283.0,,,,,,,,,,,,,,,
1967,274.0,,,,,,,,,,,,,,,
1968,274.0,,,,,,,,,,,,,,,
1969,349.0,,,,,,,,,,,,,,,
1970,363.0,,,,,,,,,,,,,,,
1971,208.0,,,,,,,,,,,,,,,
1972,253.0,274.0,,,,,,,,,,,,,,
1973,389.0,,,,,,,,,,,,,,,
1974,274.0,389.0,,,,,,,,,,,,,,
1975,308.0,,,,,,,,,,,,,,,
1976,389.0,,,,,,,,,,,,,,,
1977,208.0,266.0,,,,,,,,,,,,,,
1978,236.0,,,,,,,,,,,,,,,
1979,348.0,,,,,,,,,,,,,,,
1980,193.0,367.0,,,,,,,,,,,,,,
1981,145.0,306.0,,,,,,,,,,,,,,
1982,266.0,,,,,,,,,,,,,,,
1983,348.0,,,,,,,,,,,,,,,
1984,308.0,,,,,,,,,,,,,,,
1985,299.0,,,,,,,,,,,,,,,
1986,308.0,,,,,,,,,,,,,,,
1987,266.0,,,,,,,,,,,,,,,
1988,274.0,290.0,,,,,,,,,,,,,,
1989,274.0,,,,,,,,,,,,,,,
1990,10.0,338.0,,,,,,,,,,,,,,
1991,61.0,,,,,,,,,,,,,,,
1992,86.0,,,,,,,,,,,,,,,
1993,371.0,,,,,,,,,,,,,,,
1994,308.0,348.0,,,,,,,,,,,,,,
1995,345.0,,,,,,,,,,,,,,,
1996,315.0,,,,,,,,,,,,,,,
1997,299.0,,,,,,,,,,,,,,,
1998,86.0,308.0,,,,,,,,,,,,,,
1999,86.0,308.0,,,,,,,,,,,,,,
2000,363.0,,,,,,,,,,,,,,,
2001,348.0,,,,,,,,,,,,,,,
2002,266.0,,,,,,,,,,,,,,,
2003,308.0,,,,,,,,,,,,,,,
2004,14.0,156.0,,,,,,,,,,,,,,
2005,283.0,,,,,,,,,,,,,,,
2006,156.0,274.0,283.0,,,,,,,,,,,,,
2007,193.0,367.0,,,,,,,,,,,,,,
2008,363.0,,,,,,,,,,,,,,,
2009,266.0,363.0,,,,,,,,,,,,,,
2010,363.0,,,,,,,,,,,,,,,
2011,266.0,,,,,,,,,,,,,,,
2012,106.0,,,,,,,,,,,,,,,
2013,262.0,,,,,,,,,,,,,,,
2014,274.0,,,,,,,,,,,,,,,
2015,140.0,,,,,,,,,,,,,,,
2016,140.0,266.0,,,,,,,,,,,,,,
2017,363.0,,,,,,,,,,,,,,,
2018,299.0,367.0,,,,,,,,,,,,,,
2019,266.0,274.0,,,,,,,,,,,,,,
2020,274.0,,,,,,,,,,,,,,,
2021,338.0,,,,,,,,,,,,,,,
2022,208.0,259.0,,,,,,,,,,,,,,
2023,208.0,,,,,,,,,,,,,,,
2024,274.0,348.0,,,,,,,,,,,,,,
2025,274.0,,,,,,,,,,,,,,,
2026,383.0,,,,,,,,,,,,,,,
2027,363.0,,,,,,,,,,,,,,,
2028,369.0,,,,,,,,,,,,,,,
2029,274.0,389.0,,,,,,,,,,,,,,
2030,389.0,,,,,,,,,,,,,,,
2031,274.0,,,,,,,,,,,,,,,
2032,299.0,,,,,,,,,,,,,,,
2033,308.0,315.0,,,,,,,,,,,,,,
2034,274.0,,,,,,,,,,,,,,,
2035,274.0,,,,,,,,,,,,,,,
2036,262.0,274.0,308.0,,,,,,,,,,,,,
2037,274.0,,,,,,,,,,,,,,,
2038,363.0,,,,,,,,,,,,,,,
2039,363.0,,,,,,,,,,,,,,,
2040,274.0,,,,,,,,,,,,,,,
2041,208.0,266.0,,,,,,,,,,,,,,
2042,154.0,,,,,,,,,,,,,,,
2043,188.0,,,,,,,,,,,,,,,
2044,308.0,,,,,,,,,,,,,,,
2045,262.0,,,,,,,,,,,,,,,
2046,262.0,,,,,,,,,,,,,,,
2047,86.0,308.0,,,,,,,,,,,,,,
2048,10.0,,,,,,,,,,,,,,,
2049,10.0,338.0,,,,,,,,,,,,,,
2050,274.0,,,,,,,,,,,,,,,
2051,315.0,,,,,,,,,,,,,,,
2052,348.0,,,,,,,,,,,,,,,
2053,369.0,,,,,,,,,,,,,,,
2054,208.0,,,,,,,,,,,,,,,
2055,86.0,208.0,308.0,,,,,,,,,,,,,
2056,274.0,,,,,,,,,,,,,,,
2057,308.0,,,,,,,,,,,,,,,
2058,208.0,266.0,349.0,,,,,,,,,,,,,
2059,308.0,,,,,,,,,,,,,,,
2060,363.0,,,,,,,,,,,,,,,
2061,349.0,,,,,,,,,,,,,,,
2062,274.0,,,,,,,,,,,,,,,
2063,208.0,349.0,,,,,,,,,,,,,,
2064,208.0,266.0,349.0,,,,,,,,,,,,,
2065,290.0,308.0,,,,,,,,,,,,,,
2066,389.0,,,,,,,,,,,,,,,
2067,246.0,,,,,,,,,,,,,,,
2068,262.0,,,,,,,,,,,,,,,
2069,328.0,,,,,,,,,,,,,,,
2070,262.0,,,,,,,,,,,,,,,
2071,123.0,,,,,,,,,,,,,,,
2072,208.0,,,,,,,,,,,,,,,
2073,383.0,,,,,,,,,,,,,,,
2074,376.0,,,,,,,,,,,,,,,
2075,312.0,,,,,,,,,,,,,,,
2076,211.0,,,,,,,,,,,,,,,
2077,211.0,303.0,,,,,,,,,,,,,,
2078,308.0,328.0,,,,,,,,,,,,,,
2079,274.0,,,,,,,,,,,,,,,
2080,266.0,,,,,,,,,,,,,,,
2081,232.0,,,,,,,,,,,,,,,
2082,274.0,348.0,,,,,,,,,,,,,,
2083,266.0,,,,,,,,,,,,,,,
2084,299.0,,,,,,,,,,,,,,,
2085,15.0,308.0,309.0,,,,,,,,,,,,,
2086,15.0,259.0,308.0,309.0,,,,,,,,,,,,
2087,14.0,206.0,227.0,259.0,309.0,,,,,,,,,,,
2088,220.0,,,,,,,,,,,,,,,
2089,266.0,,,,,,,,,,,,,,,
2090,232.0,,,,,,,,,,,,,,,
2091,371.0,,,,,,,,,,,,,,,
2092,34.0,308.0,,,,,,,,,,,,,,
2093,227.0,,,,,,,,,,,,,,,
2094,227.0,,,,,,,,,,,,,,,
2095,290.0,348.0,,,,,,,,,,,,,,
2096,258.0,,,,,,,,,,,,,,,
2097,232.0,,,,,,,,,,,,,,,
2098,308.0,362.0,,,,,,,,,,,,,,
2099,227.0,274.0,,,,,,,,,,,,,,
2100,27.0,299.0,305.0,,,,,,,,,,,,,
2101,227.0,,,,,,,,,,,,,,,
2102,274.0,,,,,,,,,,,,,,,
2103,274.0,,,,,,,,,,,,,,,
2104,227.0,274.0,,,,,,,,,,,,,,
2105,348.0,367.0,,,,,,,,,,,,,,
2106,317.0,,,,,,,,,,,,,,,
2107,245.0,358.0,,,,,,,,,,,,,,
2108,211.0,303.0,,,,,,,,,,,,,,
2109,193.0,308.0,367.0,,,,,,,,,,,,,
2110,193.0,308.0,367.0,,,,,,,,,,,,,
2111,197.0,,,,,,,,,,,,,,,
2112,197.0,,,,,,,,,,,,,,,
2113,197.0,,,,,,,,,,,,,,,
2114,269.0,,,,,,,,,,,,,,,
2115,198.0,,,,,,,,,,,,,,,
2116,164.0,,,,,,,,,,,,,,,
2117,138.0,,,,,,,,,,,,,,,
2118,346.0,,,,,,,,,,,,,,,
2119,348.0,,,,,,,,,,,,,,,
2120,80.0,,,,,,,,,,,,,,,
2121,246.0,,,,,,,,,,,,,,,
2122,305.0,363.0,367.0,,,,,,,,,,,,,
2123,305.0,,,,,,,,,,,,,,,
2124,274.0,313.0,,,,,,,,,,,,,,
2125,258.0,,,,,,,,,,,,,,,
2126,247.0,,,,,,,,,,,,,,,
2127,247.0,,,,,,,,,,,,,,,
2128,212.0,217.0,290.0,348.0,,,,,,,,,,,,
2129,357.0,,,,,,,,,,,,,,,
2130,227.0,,,,,,,,,,,,,,,
2131,274.0,,,,,,,,,,,,,,,
2132,348.0,367.0,,,,,,,,,,,,,,
2133,14.0,308.0,,,,,,,,,,,,,,
2134,321.0,,,,,,,,,,,,,,,
2135,367.0,,,,,,,,,,,,,,,
2136,160.0,217.0,313.0,346.0,348.0,367.0,376.0,,,,,,,,,
2137,306.0,,,,,,,,,,,,,,,
2138,362.0,,,,,,,,,,,,,,,
2139,346.0,367.0,376.0,,,,,,,,,,,,,
2140,29.0,367.0,,,,,,,,,,,,,,
2141,357.0,,,,,,,,,,,,,,,
2142,138.0,,,,,,,,,,,,,,,
2143,338.0,,,,,,,,,,,,,,,
2144,292.0,,,,,,,,,,,,,,,
2145,348.0,367.0,,,,,,,,,,,,,,
2146,305.0,,,,,,,,,,,,,,,
2147,126.0,282.0,,,,,,,,,,,,,,
2148,282.0,,,,,,,,,,,,,,,
2149,308.0,,,,,,,,,,,,,,,
2150,227.0,,,,,,,,,,,,,,,
2151,217.0,346.0,348.0,,,,,,,,,,,,,
2152,290.0,348.0,376.0,,,,,,,,,,,,,
2153,305.0,,,,,,,,,,,,,,,
2154,261.0,306.0,,,,,,,,,,,,,,
2155,65.0,126.0,,,,,,,,,,,,,,
2156,377.0,,,,,,,,,,,,,,,
2157,377.0,,,,,,,,,,,,,,,
2158,159.0,214.0,,,,,,,,,,,,,,
2159,321.0,,,,,,,,,,,,,,,
2160,367.0,,,,,,,,,,,,,,,
2161,138.0,297.0,314.0,352.0,,,,,,,,,,,,
2162,110.0,246.0,,,,,,,,,,,,,,
2163,293.0,,,,,,,,,,,,,,,
2164,367.0,,,,,,,,,,,,,,,
2165,94.0,306.0,363.0,,,,,,,,,,,,,
2166,369.0,,,,,,,,,,,,,,,
2167,363.0,,,,,,,,,,,,,,,
2168,193.0,367.0,,,,,,,,,,,,,,
2169,367.0,,,,,,,,,,,,,,,
2170,338.0,369.0,,,,,,,,,,,,,,
2171,198.0,219.0,290.0,314.0,,,,,,,,,,,,
2172,38.0,293.0,,,,,,,,,,,,,,
2173,369.0,,,,,,,,,,,,,,,
2174,369.0,,,,,,,,,,,,,,,
2175,367.0,,,,,,,,,,,,,,,
2176,306.0,,,,,,,,,,,,,,,
2177,363.0,,,,,,,,,,,,,,,
2178,344.0,,,,,,,,,,,,,,,
2179,306.0,,,,,,,,,,,,,,,
2180,19.0,,,,,,,,,,,,,,,
2181,328.0,,,,,,,,,,,,,,,
2182,290.0,348.0,376.0,,,,,,,,,,,,,
2183,171.0,293.0,,,,,,,,,,,,,,
2184,299.0,367.0,,,,,,,,,,,,,,
2185,312.0,,,,,,,,,,,,,,,
2186,135.0,,,,,,,,,,,,,,,
2187,40.0,,,,,,,,,,,,,,,
2188,377.0,,,,,,,,,,,,,,,
2189,246.0,,,,,,,,,,,,,,,
2190,193.0,,,,,,,,,,,,,,,
2191,276.0,306.0,,,,,,,,,,,,,,
2192,193.0,,,,,,,,,,,,,,,
2193,246.0,,,,,,,,,,,,,,,
2194,246.0,,,,,,,,,,,,,,,
2195,14.0,,,,,,,,,,,,,,,
2196,165.0,306.0,,,,,,,,,,,,,,
2197,14.0,,,,,,,,,,,,,,,
2198,367.0,,,,,,,,,,,,,,,
2199,27.0,206.0,,,,,,,,,,,,,,
2200,274.0,348.0,,,,,,,,,,,,,,
2201,369.0,,,,,,,,,,,,,,,
2202,363.0,,,,,,,,,,,,,,,
2203,193.0,,,,,,,,,,,,,,,
2204,27.0,,,,,,,,,,,,,,,
2205,3.0,,,,,,,,,,,,,,,
2206,80.0,,,,,,,,,,,,,,,
2207,375.0,,,,,,,,,,,,,,,
2208,34.0,274.0,,,,,,,,,,,,,,
2209,227.0,274.0,,,,,,,,,,,,,,
2210,227.0,,,,,,,,,,,,,,,
2211,312.0,,,,,,,,,,,,,,,
2212,80.0,,,,,,,,,,,,,,,
2213,232.0,,,,,,,,,,,,,,,
2214,312.0,,,,,,,,,,,,,,,
2215,175.0,,,,,,,,,,,,,,,
2216,305.0,,,,,,,,,,,,,,,
2217,348.0,,,,,,,,,,,,,,,
2218,165.0,,,,,,,,,,,,,,,
2219,165.0,,,,,,,,,,,,,,,
2220,352.0,,,,,,,,,,,,,,,
2221,314.0,,,,,,,,,,,,,,,
2222,217.0,367.0,,,,,,,,,,,,,,
2223,330.0,,,,,,,,,,,,,,,
2224,306.0,,,,,,,,,,,,,,,
2225,314.0,,,,,,,,,,,,,,,
2226,245.0,,,,,,,,,,,,,,,
2227,236.0,286.0,,,,,,,,,,,,,,
2228,208.0,306.0,,,,,,,,,,,,,,
2229,330.0,,,,,,,,,,,,,,,
2230,314.0,,,,,,,,,,,,,,,
2231,314.0,,,,,,,,,,,,,,,
2232,385.0,,,,,,,,,,,,,,,
2233,314.0,,,,,,,,,,,,,,,
2234,130.0,,,,,,,,,,,,,,,
2235,372.0,,,,,,,,,,,,,,,
2236,314.0,,,,,,,,,,,,,,,
2237,219.0,,,,,,,,,,,,,,,
2238,80.0,246.0,,,,,,,,,,,,,,
2239,94.0,,,,,,,,,,,,,,,
2240,271.0,,,,,,,,,,,,,,,
2241,346.0,,,,,,,,,,,,,,,
2242,312.0,,,,,,,,,,,,,,,
2243,312.0,,,,,,,,,,,,,,,
2244,271.0,354.0,,,,,,,,,,,,,,
2245,165.0,306.0,,,,,,,,,,,,,,
2246,262.0,,,,,,,,,,,,,,,
2247,375.0,,,,,,,,,,,,,,,
2248,325.0,,,,,,,,,,,,,,,
2249,266.0,,,,,,,,,,,,,,,
2250,341.0,,,,,,,,,,,,,,,
2251,262.0,,,,,,,,,,,,,,,
2252,375.0,,,,,,,,,,,,,,,
2253,375.0,,,,,,,,,,,,,,,
2254,382.0,,,,,,,,,,,,,,,
2255,236.0,,,,,,,,,,,,,,,
2256,217.0,,,,,,,,,,,,,,,
2257,344.0,,,,,,,,,,,,,,,
2258,74.0,,,,,,,,,,,,,,,
2259,206.0,,,,,,,,,,,,,,,
2260,307.0,,,,,,,,,,,,,,,
2261,299.0,,,,,,,,,,,,,,,
2262,363.0,,,,,,,,,,,,,,,
2263,306.0,,,,,,,,,,,,,,,
2264,94.0,,,,,,,,,,,,,,,
2265,271.0,,,,,,,,,,,,,,,
2266,206.0,,,,,,,,,,,,,,,
2267,206.0,,,,,,,,,,,,,,,
2268,271.0,,,,,,,,,,,,,,,
2269,294.0,,,,,,,,,,,,,,,
2270,271.0,,,,,,,,,,,,,,,
2271,271.0,,,,,,,,,,,,,,,
2272,271.0,,,,,,,,,,,,,,,
2273,110.0,,,,,,,,,,,,,,,
2274,236.0,,,,,,,,,,,,,,,
2275,294.0,,,,,,,,,,,,,,,
2276,236.0,,,,,,,,,,,,,,,
2277,348.0,,,,,,,,,,,,,,,
2278,206.0,,,,,,,,,,,,,,,
2279,299.0,,,,,,,,,,,,,,,
2280,236.0,,,,,,,,,,,,,,,
2281,247.0,,,,,,,,,,,,,,,
2282,106.0,,,,,,,,,,,,,,,
2283,206.0,,,,,,,,,,,,,,,
2284,231.0,,,,,,,,,,,,,,,
2285,271.0,,,,,,,,,,,,,,,
2286,262.0,,,,,,,,,,,,,,,
2287,206.0,,,,,,,,,,,,,,,
2288,206.0,,,,,,,,,,,,,,,
2289,367.0,,,,,,,,,,,,,,,
2290,231.0,,,,,,,,,,,,,,,
2291,206.0,,,,,,,,,,,,,,,
2292,272.0,313.0,,,,,,,,,,,,,,
2293,206.0,,,,,,,,,,,,,,,
2294,80.0,,,,,,,,,,,,,,,
2295,206.0,,,,,,,,,,,,,,,
2296,206.0,,,,,,,,,,,,,,,
2297,80.0,,,,,,,,,,,,,,,
2298,3.0,,,,,,,,,,,,,,,
2299,194.0,,,,,,,,,,,,,,,
2300,271.0,,,,,,,,,,,,,,,
2301,271.0,,,,,,,,,,,,,,,
2302,133.0,375.0,,,,,,,,,,,,,,
2303,294.0,,,,,,,,,,,,,,,
2304,294.0,,,,,,,,,,,,,,,
2305,245.0,,,,,,,,,,,,,,,
2306,363.0,,,,,,,,,,,,,,,
2307,367.0,,,,,,,,,,,,,,,
2308,14.0,,,,,,,,,,,,,,,
2309,211.0,389.0,,,,,,,,,,,,,,
2310,274.0,,,,,,,,,,,,,,,
