,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4771,274.0,,,,,,,,,,,,,,,
4772,389.0,,,,,,,,,,,,,,,
4773,274.0,338.0,,,,,,,,,,,,,,
4774,106.0,,,,,,,,,,,,,,,
4775,308.0,,,,,,,,,,,,,,,
4776,274.0,,,,,,,,,,,,,,,
4777,369.0,,,,,,,,,,,,,,,
4778,369.0,,,,,,,,,,,,,,,
4779,253.0,274.0,,,,,,,,,,,,,,
4780,253.0,,,,,,,,,,,,,,,
4781,274.0,,,,,,,,,,,,,,,
4782,266.0,,,,,,,,,,,,,,,
4783,389.0,,,,,,,,,,,,,,,
4784,348.0,,,,,,,,,,,,,,,
4785,242.0,,,,,,,,,,,,,,,
4786,106.0,,,,,,,,,,,,,,,
4787,363.0,,,,,,,,,,,,,,,
4788,274.0,308.0,367.0,369.0,,,,,,,,,,,,
4789,253.0,,,,,,,,,,,,,,,
4790,80.0,222.0,389.0,,,,,,,,,,,,,
4791,282.0,389.0,,,,,,,,,,,,,,
4792,319.0,,,,,,,,,,,,,,,
4793,369.0,,,,,,,,,,,,,,,
4794,208.0,210.0,,,,,,,,,,,,,,
4795,253.0,,,,,,,,,,,,,,,
4796,389.0,,,,,,,,,,,,,,,
4797,389.0,,,,,,,,,,,,,,,
4798,245.0,,,,,,,,,,,,,,,
4799,145.0,,,,,,,,,,,,,,,
4800,389.0,,,,,,,,,,,,,,,
4801,10.0,,,,,,,,,,,,,,,
4802,389.0,,,,,,,,,,,,,,,
4803,138.0,,,,,,,,,,,,,,,
4804,10.0,252.0,389.0,,,,,,,,,,,,,
4805,196.0,389.0,,,,,,,,,,,,,,
4806,283.0,,,,,,,,,,,,,,,
4807,245.0,,,,,,,,,,,,,,,
4808,191.0,193.0,253.0,,,,,,,,,,,,,
4809,389.0,,,,,,,,,,,,,,,
4810,200.0,262.0,,,,,,,,,,,,,,
4811,274.0,,,,,,,,,,,,,,,
4812,389.0,,,,,,,,,,,,,,,
4813,265.0,,,,,,,,,,,,,,,
4814,266.0,,,,,,,,,,,,,,,
4815,110.0,,,,,,,,,,,,,,,
4816,106.0,282.0,290.0,308.0,,,,,,,,,,,,
4817,283.0,,,,,,,,,,,,,,,
4818,370.0,,,,,,,,,,,,,,,
4819,199.0,,,,,,,,,,,,,,,
4820,389.0,,,,,,,,,,,,,,,
4821,274.0,389.0,,,,,,,,,,,,,,
4822,308.0,,,,,,,,,,,,,,,
4823,389.0,,,,,,,,,,,,,,,
4824,227.0,,,,,,,,,,,,,,,
4825,206.0,308.0,363.0,,,,,,,,,,,,,
4826,211.0,,,,,,,,,,,,,,,
4827,188.0,308.0,,,,,,,,,,,,,,
4828,198.0,,,,,,,,,,,,,,,
4829,211.0,338.0,,,,,,,,,,,,,,
4830,82.0,,,,,,,,,,,,,,,
4831,389.0,,,,,,,,,,,,,,,
4832,274.0,389.0,,,,,,,,,,,,,,
4833,349.0,,,,,,,,,,,,,,,
4834,369.0,,,,,,,,,,,,,,,
4835,389.0,,,,,,,,,,,,,,,
4836,253.0,274.0,,,,,,,,,,,,,,
4837,206.0,211.0,245.0,299.0,,,,,,,,,,,,
4838,253.0,,,,,,,,,,,,,,,
4839,208.0,210.0,,,,,,,,,,,,,,
4840,227.0,,,,,,,,,,,,,,,
4841,338.0,,,,,,,,,,,,,,,
4842,369.0,,,,,,,,,,,,,,,
4843,389.0,,,,,,,,,,,,,,,
4844,80.0,,,,,,,,,,,,,,,
4845,389.0,,,,,,,,,,,,,,,
4846,389.0,,,,,,,,,,,,,,,
4847,274.0,349.0,,,,,,,,,,,,,,
4848,274.0,308.0,367.0,369.0,,,,,,,,,,,,
4849,274.0,,,,,,,,,,,,,,,
4850,47.0,,,,,,,,,,,,,,,
4851,369.0,,,,,,,,,,,,,,,
4852,359.0,,,,,,,,,,,,,,,
4853,130.0,,,,,,,,,,,,,,,
4854,227.0,,,,,,,,,,,,,,,
4855,176.0,274.0,,,,,,,,,,,,,,
4856,321.0,,,,,,,,,,,,,,,
4857,363.0,,,,,,,,,,,,,,,
4858,80.0,,,,,,,,,,,,,,,
4859,274.0,,,,,,,,,,,,,,,
4860,389.0,,,,,,,,,,,,,,,
4861,123.0,,,,,,,,,,,,,,,
4862,208.0,349.0,,,,,,,,,,,,,,
4863,80.0,,,,,,,,,,,,,,,
4864,166.0,,,,,,,,,,,,,,,
4865,123.0,,,,,,,,,,,,,,,
4866,123.0,,,,,,,,,,,,,,,
4867,80.0,,,,,,,,,,,,,,,
4868,123.0,,,,,,,,,,,,,,,
4869,246.0,,,,,,,,,,,,,,,
4870,79.0,166.0,382.0,,,,,,,,,,,,,
4871,314.0,,,,,,,,,,,,,,,
4872,266.0,,,,,,,,,,,,,,,
4873,138.0,,,,,,,,,,,,,,,
4874,314.0,330.0,,,,,,,,,,,,,,
4875,247.0,,,,,,,,,,,,,,,
4876,363.0,,,,,,,,,,,,,,,
4877,71.0,,,,,,,,,,,,,,,
4878,165.0,,,,,,,,,,,,,,,
4879,294.0,,,,,,,,,,,,,,,
4880,294.0,323.0,,,,,,,,,,,,,,
4881,165.0,,,,,,,,,,,,,,,
4882,178.0,,,,,,,,,,,,,,,
4883,363.0,,,,,,,,,,,,,,,
4884,276.0,363.0,389.0,,,,,,,,,,,,,
4885,246.0,,,,,,,,,,,,,,,
4886,262.0,,,,,,,,,,,,,,,
4887,71.0,,,,,,,,,,,,,,,
4888,323.0,,,,,,,,,,,,,,,
4889,294.0,,,,,,,,,,,,,,,
4890,308.0,,,,,,,,,,,,,,,
4891,245.0,,,,,,,,,,,,,,,
4892,283.0,348.0,,,,,,,,,,,,,,
4893,328.0,,,,,,,,,,,,,,,
4894,363.0,,,,,,,,,,,,,,,
4895,276.0,363.0,389.0,,,,,,,,,,,,,
4896,369.0,,,,,,,,,,,,,,,
4897,369.0,,,,,,,,,,,,,,,
4898,369.0,,,,,,,,,,,,,,,
4899,253.0,,,,,,,,,,,,,,,
4900,274.0,315.0,338.0,,,,,,,,,,,,,
4901,245.0,303.0,389.0,,,,,,,,,,,,,
4902,211.0,,,,,,,,,,,,,,,
4903,389.0,,,,,,,,,,,,,,,
4904,196.0,211.0,245.0,349.0,369.0,389.0,,,,,,,,,,
4905,389.0,,,,,,,,,,,,,,,
4906,211.0,303.0,,,,,,,,,,,,,,
4907,262.0,362.0,,,,,,,,,,,,,,
4908,211.0,,,,,,,,,,,,,,,
4909,29.0,200.0,372.0,,,,,,,,,,,,,
4910,29.0,144.0,,,,,,,,,,,,,,
4911,211.0,283.0,303.0,348.0,,,,,,,,,,,,
4912,348.0,,,,,,,,,,,,,,,
4913,196.0,,,,,,,,,,,,,,,
4914,367.0,369.0,,,,,,,,,,,,,,
4915,315.0,,,,,,,,,,,,,,,
4916,367.0,,,,,,,,,,,,,,,
4917,232.0,,,,,,,,,,,,,,,
4918,29.0,259.0,325.0,367.0,372.0,,,,,,,,,,,
4919,286.0,306.0,348.0,,,,,,,,,,,,,
4920,144.0,,,,,,,,,,,,,,,
4921,232.0,,,,,,,,,,,,,,,
4922,259.0,367.0,,,,,,,,,,,,,,
4923,369.0,,,,,,,,,,,,,,,
4924,253.0,274.0,,,,,,,,,,,,,,
4925,308.0,,,,,,,,,,,,,,,
4926,389.0,,,,,,,,,,,,,,,
4927,253.0,,,,,,,,,,,,,,,
4928,274.0,,,,,,,,,,,,,,,
4929,144.0,288.0,290.0,,,,,,,,,,,,,
4930,14.0,314.0,,,,,,,,,,,,,,
4931,110.0,219.0,236.0,,,,,,,,,,,,,
4932,89.0,193.0,222.0,319.0,,,,,,,,,,,,
4933,312.0,,,,,,,,,,,,,,,
4934,286.0,348.0,,,,,,,,,,,,,,
4935,211.0,,,,,,,,,,,,,,,
4936,382.0,,,,,,,,,,,,,,,
4937,123.0,,,,,,,,,,,,,,,
4938,227.0,,,,,,,,,,,,,,,
4939,363.0,,,,,,,,,,,,,,,
4940,236.0,389.0,,,,,,,,,,,,,,
4941,211.0,329.0,,,,,,,,,,,,,,
4942,193.0,253.0,367.0,,,,,,,,,,,,,
4943,211.0,303.0,,,,,,,,,,,,,,
4944,267.0,,,,,,,,,,,,,,,
4945,294.0,,,,,,,,,,,,,,,
4946,29.0,144.0,,,,,,,,,,,,,,
4947,192.0,,,,,,,,,,,,,,,
4948,193.0,,,,,,,,,,,,,,,
4949,315.0,,,,,,,,,,,,,,,
4950,389.0,,,,,,,,,,,,,,,
4951,303.0,,,,,,,,,,,,,,,
4952,290.0,346.0,348.0,,,,,,,,,,,,,
4953,271.0,,,,,,,,,,,,,,,
4954,389.0,,,,,,,,,,,,,,,
4955,126.0,348.0,,,,,,,,,,,,,,
4956,306.0,,,,,,,,,,,,,,,
4957,219.0,306.0,308.0,312.0,328.0,348.0,,,,,,,,,,
4958,325.0,,,,,,,,,,,,,,,
4959,248.0,329.0,,,,,,,,,,,,,,
4960,147.0,196.0,211.0,259.0,,,,,,,,,,,,
4961,308.0,,,,,,,,,,,,,,,
4962,283.0,,,,,,,,,,,,,,,
4963,210.0,274.0,348.0,,,,,,,,,,,,,
4964,248.0,,,,,,,,,,,,,,,
4965,202.0,348.0,,,,,,,,,,,,,,
4966,14.0,,,,,,,,,,,,,,,
4967,14.0,,,,,,,,,,,,,,,
4968,274.0,,,,,,,,,,,,,,,
4969,122.0,,,,,,,,,,,,,,,
4970,202.0,348.0,,,,,,,,,,,,,,
4971,274.0,,,,,,,,,,,,,,,
4972,348.0,,,,,,,,,,,,,,,
4973,80.0,,,,,,,,,,,,,,,
4974,208.0,,,,,,,,,,,,,,,
4975,325.0,,,,,,,,,,,,,,,
4976,202.0,315.0,,,,,,,,,,,,,,
4977,14.0,313.0,,,,,,,,,,,,,,
4978,271.0,,,,,,,,,,,,,,,
4979,348.0,,,,,,,,,,,,,,,
4980,308.0,,,,,,,,,,,,,,,
4981,218.0,,,,,,,,,,,,,,,
4982,274.0,,,,,,,,,,,,,,,
4983,266.0,,,,,,,,,,,,,,,
4984,14.0,,,,,,,,,,,,,,,
4985,308.0,,,,,,,,,,,,,,,
4986,210.0,274.0,348.0,,,,,,,,,,,,,
4987,188.0,219.0,,,,,,,,,,,,,,
4988,308.0,349.0,,,,,,,,,,,,,,
4989,308.0,349.0,,,,,,,,,,,,,,
4990,141.0,,,,,,,,,,,,,,,
4991,86.0,,,,,,,,,,,,,,,
4992,274.0,348.0,,,,,,,,,,,,,,
4993,389.0,,,,,,,,,,,,,,,
4994,210.0,,,,,,,,,,,,,,,
4995,79.0,,,,,,,,,,,,,,,
4996,274.0,,,,,,,,,,,,,,,
4997,274.0,,,,,,,,,,,,,,,
4998,274.0,,,,,,,,,,,,,,,
4999,299.0,,,,,,,,,,,,,,,
5000,236.0,,,,,,,,,,,,,,,
5001,309.0,,,,,,,,,,,,,,,
5002,309.0,,,,,,,,,,,,,,,
5003,308.0,,,,,,,,,,,,,,,
5004,262.0,,,,,,,,,,,,,,,
5005,274.0,348.0,,,,,,,,,,,,,,
5006,274.0,,,,,,,,,,,,,,,
5007,79.0,,,,,,,,,,,,,,,
5008,227.0,,,,,,,,,,,,,,,
5009,371.0,,,,,,,,,,,,,,,
5010,274.0,,,,,,,,,,,,,,,
5011,274.0,,,,,,,,,,,,,,,
5012,227.0,,,,,,,,,,,,,,,
5013,262.0,,,,,,,,,,,,,,,
5014,314.0,,,,,,,,,,,,,,,
5015,308.0,,,,,,,,,,,,,,,
5016,305.0,,,,,,,,,,,,,,,
5017,308.0,,,,,,,,,,,,,,,
5018,274.0,,,,,,,,,,,,,,,
5019,271.0,,,,,,,,,,,,,,,
5020,14.0,,,,,,,,,,,,,,,
5021,304.0,,,,,,,,,,,,,,,
5022,337.0,,,,,,,,,,,,,,,
5023,57.0,,,,,,,,,,,,,,,
5024,262.0,,,,,,,,,,,,,,,
5025,314.0,,,,,,,,,,,,,,,
5026,276.0,290.0,307.0,,,,,,,,,,,,,
5027,271.0,,,,,,,,,,,,,,,
5028,276.0,344.0,376.0,,,,,,,,,,,,,
5029,269.0,363.0,,,,,,,,,,,,,,
5030,231.0,,,,,,,,,,,,,,,
5031,363.0,,,,,,,,,,,,,,,
5032,269.0,363.0,,,,,,,,,,,,,,
5033,94.0,,,,,,,,,,,,,,,
5034,133.0,219.0,345.0,,,,,,,,,,,,,
5035,271.0,,,,,,,,,,,,,,,
5036,363.0,,,,,,,,,,,,,,,
5037,130.0,283.0,290.0,,,,,,,,,,,,,
5038,147.0,328.0,,,,,,,,,,,,,,
5039,283.0,290.0,349.0,,,,,,,,,,,,,
5040,94.0,206.0,,,,,,,,,,,,,,
5041,269.0,,,,,,,,,,,,,,,
5042,271.0,,,,,,,,,,,,,,,
5043,147.0,202.0,247.0,312.0,357.0,,,,,,,,,,,
5044,269.0,363.0,,,,,,,,,,,,,,
5045,231.0,,,,,,,,,,,,,,,
5046,363.0,,,,,,,,,,,,,,,
5047,27.0,,,,,,,,,,,,,,,
5048,363.0,,,,,,,,,,,,,,,
5049,325.0,,,,,,,,,,,,,,,
5050,312.0,,,,,,,,,,,,,,,
5051,303.0,,,,,,,,,,,,,,,
5052,271.0,,,,,,,,,,,,,,,
5053,219.0,,,,,,,,,,,,,,,
5054,364.0,,,,,,,,,,,,,,,
5055,222.0,232.0,325.0,371.0,,,,,,,,,,,,
5056,363.0,,,,,,,,,,,,,,,
5057,363.0,,,,,,,,,,,,,,,
5058,330.0,363.0,,,,,,,,,,,,,,
5059,328.0,348.0,,,,,,,,,,,,,,
5060,364.0,,,,,,,,,,,,,,,
5061,367.0,,,,,,,,,,,,,,,
5062,242.0,,,,,,,,,,,,,,,
5063,246.0,363.0,,,,,,,,,,,,,,
5064,325.0,,,,,,,,,,,,,,,
5065,247.0,266.0,346.0,348.0,,,,,,,,,,,,
5066,106.0,,,,,,,,,,,,,,,
5067,290.0,,,,,,,,,,,,,,,
5068,309.0,,,,,,,,,,,,,,,
5069,363.0,,,,,,,,,,,,,,,
5070,309.0,328.0,,,,,,,,,,,,,,
5071,175.0,,,,,,,,,,,,,,,
5072,305.0,,,,,,,,,,,,,,,
5073,188.0,,,,,,,,,,,,,,,
5074,290.0,346.0,348.0,,,,,,,,,,,,,
5075,372.0,383.0,,,,,,,,,,,,,,
5076,363.0,,,,,,,,,,,,,,,
5077,309.0,328.0,,,,,,,,,,,,,,
5078,186.0,,,,,,,,,,,,,,,
5079,305.0,,,,,,,,,,,,,,,
5080,348.0,,,,,,,,,,,,,,,
5081,188.0,212.0,,,,,,,,,,,,,,
5082,369.0,,,,,,,,,,,,,,,
5083,212.0,328.0,,,,,,,,,,,,,,
5084,18.0,337.0,,,,,,,,,,,,,,
5085,315.0,328.0,,,,,,,,,,,,,,
5086,88.0,,,,,,,,,,,,,,,
5087,274.0,,,,,,,,,,,,,,,
5088,188.0,,,,,,,,,,,,,,,
5089,367.0,,,,,,,,,,,,,,,
5090,363.0,,,,,,,,,,,,,,,
5091,88.0,,,,,,,,,,,,,,,
5092,274.0,,,,,,,,,,,,,,,
5093,262.0,,,,,,,,,,,,,,,
5094,18.0,337.0,,,,,,,,,,,,,,
5095,367.0,,,,,,,,,,,,,,,
5096,286.0,,,,,,,,,,,,,,,
5097,286.0,,,,,,,,,,,,,,,
5098,237.0,322.0,,,,,,,,,,,,,,
5099,175.0,,,,,,,,,,,,,,,
5100,246.0,,,,,,,,,,,,,,,
5101,338.0,,,,,,,,,,,,,,,
5102,244.0,,,,,,,,,,,,,,,
5103,341.0,,,,,,,,,,,,,,,
5104,246.0,,,,,,,,,,,,,,,
5105,165.0,,,,,,,,,,,,,,,
5106,294.0,,,,,,,,,,,,,,,
5107,325.0,,,,,,,,,,,,,,,
5108,198.0,,,,,,,,,,,,,,,
5109,71.0,363.0,,,,,,,,,,,,,,
5110,389.0,,,,,,,,,,,,,,,
5111,344.0,,,,,,,,,,,,,,,
5112,242.0,,,,,,,,,,,,,,,
5113,193.0,367.0,,,,,,,,,,,,,,
5114,325.0,,,,,,,,,,,,,,,
5115,276.0,,,,,,,,,,,,,,,
5116,198.0,,,,,,,,,,,,,,,
5117,254.0,,,,,,,,,,,,,,,
5118,348.0,,,,,,,,,,,,,,,
5119,363.0,,,,,,,,,,,,,,,
5120,138.0,,,,,,,,,,,,,,,
5121,276.0,,,,,,,,,,,,,,,
5122,222.0,,,,,,,,,,,,,,,
5123,363.0,,,,,,,,,,,,,,,
5124,363.0,,,,,,,,,,,,,,,
5125,306.0,,,,,,,,,,,,,,,
5126,314.0,,,,,,,,,,,,,,,
5127,106.0,274.0,,,,,,,,,,,,,,
5128,348.0,,,,,,,,,,,,,,,
5129,325.0,,,,,,,,,,,,,,,
5130,306.0,,,,,,,,,,,,,,,
5131,266.0,348.0,,,,,,,,,,,,,,
5132,222.0,,,,,,,,,,,,,,,
5133,135.0,290.0,363.0,,,,,,,,,,,,,
5134,363.0,,,,,,,,,,,,,,,
5135,17.0,,,,,,,,,,,,,,,
5136,367.0,,,,,,,,,,,,,,,
5137,206.0,,,,,,,,,,,,,,,
5138,254.0,286.0,363.0,,,,,,,,,,,,,
5139,165.0,354.0,,,,,,,,,,,,,,
5140,344.0,,,,,,,,,,,,,,,
5141,57.0,208.0,259.0,267.0,349.0,367.0,,,,,,,,,,
5142,57.0,352.0,372.0,,,,,,,,,,,,,
5143,344.0,,,,,,,,,,,,,,,
5144,349.0,,,,,,,,,,,,,,,
5145,165.0,299.0,349.0,367.0,,,,,,,,,,,,
5146,57.0,156.0,,,,,,,,,,,,,,
5147,363.0,372.0,,,,,,,,,,,,,,
5148,254.0,286.0,363.0,,,,,,,,,,,,,
5149,123.0,151.0,165.0,246.0,312.0,363.0,367.0,,,,,,,,,
5150,267.0,,,,,,,,,,,,,,,
5151,265.0,,,,,,,,,,,,,,,
5152,286.0,,,,,,,,,,,,,,,
5153,174.0,,,,,,,,,,,,,,,
5154,375.0,,,,,,,,,,,,,,,
5155,123.0,,,,,,,,,,,,,,,
5156,27.0,,,,,,,,,,,,,,,
5157,108.0,,,,,,,,,,,,,,,
5158,165.0,354.0,,,,,,,,,,,,,,
5159,344.0,,,,,,,,,,,,,,,
5160,80.0,,,,,,,,,,,,,,,
5161,344.0,,,,,,,,,,,,,,,
5162,80.0,206.0,208.0,299.0,306.0,,,,,,,,,,,
5163,363.0,,,,,,,,,,,,,,,
5164,165.0,,,,,,,,,,,,,,,
5165,57.0,156.0,,,,,,,,,,,,,,
5166,363.0,372.0,,,,,,,,,,,,,,
5167,57.0,344.0,357.0,,,,,,,,,,,,,
5168,57.0,259.0,294.0,357.0,,,,,,,,,,,,
5169,123.0,266.0,306.0,,,,,,,,,,,,,
5170,231.0,236.0,276.0,344.0,,,,,,,,,,,,
5171,123.0,266.0,306.0,,,,,,,,,,,,,
5172,123.0,236.0,246.0,283.0,363.0,367.0,375.0,,,,,,,,,
5173,244.0,,,,,,,,,,,,,,,
5174,123.0,236.0,246.0,283.0,363.0,367.0,375.0,,,,,,,,,
5175,299.0,,,,,,,,,,,,,,,
5176,348.0,,,,,,,,,,,,,,,
5177,348.0,,,,,,,,,,,,,,,
5178,196.0,348.0,,,,,,,,,,,,,,
5179,151.0,,,,,,,,,,,,,,,
5180,138.0,,,,,,,,,,,,,,,
5181,262.0,,,,,,,,,,,,,,,
5182,10.0,,,,,,,,,,,,,,,
5183,389.0,,,,,,,,,,,,,,,
5184,346.0,348.0,,,,,,,,,,,,,,
5185,262.0,,,,,,,,,,,,,,,
5186,369.0,,,,,,,,,,,,,,,
5187,138.0,196.0,348.0,,,,,,,,,,,,,
5188,57.0,208.0,236.0,349.0,,,,,,,,,,,,
5189,57.0,208.0,348.0,349.0,,,,,,,,,,,,
5190,247.0,,,,,,,,,,,,,,,
5191,247.0,,,,,,,,,,,,,,,
5192,262.0,,,,,,,,,,,,,,,
5193,389.0,,,,,,,,,,,,,,,
5194,210.0,,,,,,,,,,,,,,,
5195,314.0,,,,,,,,,,,,,,,
5196,314.0,,,,,,,,,,,,,,,
5197,308.0,,,,,,,,,,,,,,,
5198,130.0,267.0,,,,,,,,,,,,,,
5199,208.0,,,,,,,,,,,,,,,
5200,389.0,,,,,,,,,,,,,,,
5201,309.0,,,,,,,,,,,,,,,
5202,208.0,,,,,,,,,,,,,,,
5203,217.0,222.0,312.0,,,,,,,,,,,,,
5204,217.0,222.0,312.0,,,,,,,,,,,,,
5205,349.0,,,,,,,,,,,,,,,
5206,314.0,,,,,,,,,,,,,,,
5207,352.0,,,,,,,,,,,,,,,
5208,382.0,,,,,,,,,,,,,,,
5209,208.0,,,,,,,,,,,,,,,
5210,259.0,372.0,,,,,,,,,,,,,,
5211,271.0,,,,,,,,,,,,,,,
5212,241.0,,,,,,,,,,,,,,,
5213,286.0,,,,,,,,,,,,,,,
5214,57.0,147.0,208.0,259.0,266.0,363.0,367.0,,,,,,,,,
5215,271.0,,,,,,,,,,,,,,,
5216,10.0,,,,,,,,,,,,,,,
5217,363.0,,,,,,,,,,,,,,,
5218,247.0,,,,,,,,,,,,,,,
5219,254.0,261.0,,,,,,,,,,,,,,
5220,335.0,,,,,,,,,,,,,,,
5221,367.0,,,,,,,,,,,,,,,
5222,367.0,,,,,,,,,,,,,,,
5223,367.0,,,,,,,,,,,,,,,
5224,369.0,389.0,,,,,,,,,,,,,,
5225,246.0,,,,,,,,,,,,,,,
5226,110.0,212.0,353.0,,,,,,,,,,,,,
5227,344.0,,,,,,,,,,,,,,,
5228,242.0,,,,,,,,,,,,,,,
5229,151.0,308.0,,,,,,,,,,,,,,
5230,198.0,,,,,,,,,,,,,,,
5231,247.0,308.0,,,,,,,,,,,,,,
5232,13.0,,,,,,,,,,,,,,,
5233,14.0,,,,,,,,,,,,,,,
5234,286.0,348.0,,,,,,,,,,,,,,
5235,38.0,,,,,,,,,,,,,,,
5236,262.0,,,,,,,,,,,,,,,
5237,236.0,,,,,,,,,,,,,,,
5238,389.0,,,,,,,,,,,,,,,
5239,304.0,,,,,,,,,,,,,,,
5240,304.0,,,,,,,,,,,,,,,
5241,144.0,,,,,,,,,,,,,,,
5242,308.0,,,,,,,,,,,,,,,
5243,369.0,,,,,,,,,,,,,,,
5244,135.0,306.0,363.0,,,,,,,,,,,,,
5245,363.0,,,,,,,,,,,,,,,
5246,323.0,,,,,,,,,,,,,,,
5247,171.0,,,,,,,,,,,,,,,
5248,267.0,,,,,,,,,,,,,,,
5249,363.0,,,,,,,,,,,,,,,
5250,27.0,,,,,,,,,,,,,,,
5251,110.0,308.0,,,,,,,,,,,,,,
5252,110.0,,,,,,,,,,,,,,,
5253,338.0,,,,,,,,,,,,,,,
5254,41.0,338.0,,,,,,,,,,,,,,
5255,10.0,389.0,,,,,,,,,,,,,,
5256,369.0,,,,,,,,,,,,,,,
5257,130.0,,,,,,,,,,,,,,,
5258,293.0,,,,,,,,,,,,,,,
5259,57.0,208.0,349.0,,,,,,,,,,,,,
5260,86.0,,,,,,,,,,,,,,,
5261,262.0,,,,,,,,,,,,,,,
5262,86.0,,,,,,,,,,,,,,,
5263,369.0,,,,,,,,,,,,,,,
5264,262.0,,,,,,,,,,,,,,,
5265,242.0,246.0,,,,,,,,,,,,,,
5266,262.0,279.0,,,,,,,,,,,,,,
5267,369.0,,,,,,,,,,,,,,,
5268,253.0,,,,,,,,,,,,,,,
5269,274.0,369.0,389.0,,,,,,,,,,,,,
5270,271.0,,,,,,,,,,,,,,,
5271,369.0,,,,,,,,,,,,,,,
5272,369.0,,,,,,,,,,,,,,,
5273,346.0,,,,,,,,,,,,,,,
5274,222.0,314.0,,,,,,,,,,,,,,
5275,274.0,,,,,,,,,,,,,,,
5276,266.0,276.0,,,,,,,,,,,,,,
5277,362.0,,,,,,,,,,,,,,,
5278,227.0,,,,,,,,,,,,,,,
5279,227.0,,,,,,,,,,,,,,,
5280,18.0,,,,,,,,,,,,,,,
5281,18.0,,,,,,,,,,,,,,,
5282,27.0,,,,,,,,,,,,,,,
5283,363.0,,,,,,,,,,,,,,,
5284,27.0,,,,,,,,,,,,,,,
5285,354.0,,,,,,,,,,,,,,,
5286,151.0,363.0,,,,,,,,,,,,,,
5287,348.0,349.0,376.0,389.0,,,,,,,,,,,,
5288,363.0,,,,,,,,,,,,,,,
5289,389.0,,,,,,,,,,,,,,,
5290,363.0,,,,,,,,,,,,,,,
5291,389.0,,,,,,,,,,,,,,,
5292,110.0,305.0,,,,,,,,,,,,,,
5293,211.0,,,,,,,,,,,,,,,
5294,271.0,,,,,,,,,,,,,,,
5295,305.0,,,,,,,,,,,,,,,
5296,211.0,,,,,,,,,,,,,,,
5297,346.0,,,,,,,,,,,,,,,
5298,138.0,211.0,,,,,,,,,,,,,,
5299,346.0,,,,,,,,,,,,,,,
5300,138.0,211.0,,,,,,,,,,,,,,
5301,369.0,,,,,,,,,,,,,,,
5302,208.0,,,,,,,,,,,,,,,
5303,165.0,,,,,,,,,,,,,,,
5304,363.0,,,,,,,,,,,,,,,
5305,27.0,,,,,,,,,,,,,,,
5306,247.0,,,,,,,,,,,,,,,
5307,289.0,,,,,,,,,,,,,,,
5308,151.0,314.0,,,,,,,,,,,,,,
5309,299.0,,,,,,,,,,,,,,,
5310,335.0,,,,,,,,,,,,,,,
5311,348.0,,,,,,,,,,,,,,,
5312,306.0,372.0,,,,,,,,,,,,,,
5313,210.0,,,,,,,,,,,,,,,
5314,14.0,244.0,,,,,,,,,,,,,,
5315,295.0,,,,,,,,,,,,,,,
5316,196.0,,,,,,,,,,,,,,,
5317,193.0,286.0,363.0,,,,,,,,,,,,,
5318,363.0,372.0,,,,,,,,,,,,,,
5319,262.0,,,,,,,,,,,,,,,
5320,208.0,,,,,,,,,,,,,,,
5321,367.0,,,,,,,,,,,,,,,
5322,367.0,,,,,,,,,,,,,,,
5323,308.0,,,,,,,,,,,,,,,
5324,274.0,299.0,308.0,328.0,,,,,,,,,,,,
5325,130.0,,,,,,,,,,,,,,,
5326,130.0,,,,,,,,,,,,,,,
5327,212.0,290.0,348.0,,,,,,,,,,,,,
5328,208.0,314.0,,,,,,,,,,,,,,
5329,293.0,,,,,,,,,,,,,,,
5330,94.0,,,,,,,,,,,,,,,
5331,306.0,,,,,,,,,,,,,,,
5332,212.0,,,,,,,,,,,,,,,
5333,153.0,,,,,,,,,,,,,,,
5334,286.0,306.0,,,,,,,,,,,,,,
5335,193.0,306.0,363.0,367.0,,,,,,,,,,,,
5336,369.0,,,,,,,,,,,,,,,
5337,247.0,,,,,,,,,,,,,,,
5338,286.0,306.0,,,,,,,,,,,,,,
5339,57.0,208.0,236.0,349.0,,,,,,,,,,,,
5340,57.0,208.0,348.0,349.0,,,,,,,,,,,,
5341,314.0,,,,,,,,,,,,,,,
5342,269.0,,,,,,,,,,,,,,,
5343,262.0,,,,,,,,,,,,,,,
5344,222.0,,,,,,,,,,,,,,,
5345,294.0,,,,,,,,,,,,,,,
5346,103.0,,,,,,,,,,,,,,,
5347,294.0,,,,,,,,,,,,,,,
5348,346.0,,,,,,,,,,,,,,,
5349,269.0,,,,,,,,,,,,,,,
5350,274.0,348.0,,,,,,,,,,,,,,
5351,274.0,,,,,,,,,,,,,,,
5352,227.0,,,,,,,,,,,,,,,
5353,247.0,,,,,,,,,,,,,,,
5354,367.0,,,,,,,,,,,,,,,
5355,367.0,,,,,,,,,,,,,,,
5356,348.0,,,,,,,,,,,,,,,
5357,262.0,,,,,,,,,,,,,,,
5358,290.0,,,,,,,,,,,,,,,
5359,349.0,367.0,369.0,,,,,,,,,,,,,
5360,367.0,,,,,,,,,,,,,,,
5361,290.0,,,,,,,,,,,,,,,
5362,348.0,,,,,,,,,,,,,,,
5363,348.0,,,,,,,,,,,,,,,
5364,360.0,,,,,,,,,,,,,,,
5365,222.0,293.0,348.0,367.0,,,,,,,,,,,,
